GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,row_id
2280614,19830105,198301,1983,1983.0137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,3,1,3,2.32558139534884,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,11
2281474,19830105,198301,1983,1983.0137,ISR,ISRAELI,ISR,NA,NA,NA,NA,NA,NA,NA,LBN,BEIRUT,LBN,NA,NA,NA,NA,NA,NA,NA,1,181,181,18,4,-9,3,1,3,2.95774647887324,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,12
2281657,19830105,198301,1983,1983.0137,LBN,LEBANESE,LBN,NA,NA,NA,NA,NA,NA,NA,ISR,ISRAEL,ISR,NA,NA,NA,NA,NA,NA,NA,1,181,181,18,4,-9,1,1,1,2.95774647887324,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,13
2281711,19830105,198301,1983,1983.0137,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,LBN,BEIRUT,LBN,NA,NA,NA,NA,NA,NA,NA,0,192,192,19,4,-9.5,2,1,2,2.95774647887324,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,14
2281851,19830105,198301,1983,1983.0137,MOSALE,ALAWI,NA,NA,NA,MOS,ALE,NA,NA,NA,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,2,1,2,2.95774647887324,4,"Hadath, ?alab, Syria",SY,SY09,36.4402,37.4751,-2538035,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,15
2282135,19830105,198301,1983,1983.0137,RUS,MOSCOW,RUS,NA,NA,NA,NA,NA,NA,NA,MNCUSA,EXXON,USA,NA,NA,NA,NA,MNC,NA,NA,1,172,172,17,4,-5,7,1,7,5.45454545454545,0,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,Libya,LY,LY,25,17,0,20130203,NA,16
2282136,19830105,198301,1983,1983.0137,RUS,RUSSIA,RUS,NA,NA,NA,NA,NA,NA,NA,MNCUSA,EXXON,USA,NA,NA,NA,NA,MNC,NA,NA,1,172,172,17,4,-5,1,1,1,5.45454545454545,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,20130203,NA,17
2282229,19830105,198301,1983,1983.0137,SYR,SYRIA,SYR,NA,NA,NA,NA,NA,NA,NA,LBY,LIBYA,LBY,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,5,1,5,2.95774647887324,4,"Hadath, ?alab, Syria",SY,SY09,36.4402,37.4751,-2538035,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,18
230524003,19830105,198301,1983,1983.0137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,10,1,10,0.704225352112676,0,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130206,NA,19
2283743,19830106,198301,1983,1983.0164,JUD,JUDGE,NA,NA,NA,NA,NA,JUD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,172,172,17,4,-5,1,1,1,8.16326530612245,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,NA,NA,NA,NA,0,0,0,1,Libya,LY,LY,25,17,0,20130203,NA,20
2283876,19830106,198301,1983,1983.0164,LBN,LEBANESE,LBN,NA,NA,NA,NA,NA,NA,NA,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,6,1,6,3.47826086956522,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,21
2283877,19830106,198301,1983,1983.0164,LBN,LEBANESE,LBN,NA,NA,NA,NA,NA,NA,NA,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,4,1,4,3.47826086956522,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Kubba, Liban-Nord, Lebanon",LE,LE09,34.2711,35.6622,-806124,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,22
2283920,19830106,198301,1983,1983.0164,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,MOSUAF,MOSLEM,NA,NA,NA,MOS,NA,UAF,NA,NA,0,190,190,19,4,-10,1,1,1,3.76670716889429,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,23
2283921,19830106,198301,1983,1983.0164,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,MOSUAF,MOSLEM,NA,NA,NA,MOS,NA,UAF,NA,NA,0,190,190,19,4,-10,1,1,1,3.76670716889429,4,"Khalde, Mont-Liban, Lebanon",LE,LE05,33.7814,35.4803,6317035,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,24
2284103,19830106,198301,1983,1983.0164,MOSUAF,MOSLEM,NA,NA,NA,MOS,NA,UAF,NA,NA,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,1,1,1,3.76670716889429,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,25
2284104,19830106,198301,1983,1983.0164,MOSUAF,MOSLEM,NA,NA,NA,MOS,NA,UAF,NA,NA,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,1,1,1,3.76670716889429,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Khalde, Mont-Liban, Lebanon",LE,LE05,33.7814,35.4803,6317035,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,26
2285491,19830107,198301,1983,1983.0192,GOV,MINISTRY,NA,NA,NA,NA,NA,GOV,NA,NA,MAR,MOROCCAN,MAR,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,9,1,9,3.59712230215827,1,Morocco,MO,MO,32,-5,0,1,Morocco,MO,MO,32,-5,0,1,Morocco,MO,MO,32,-5,0,20130203,NA,27
2285921,19830107,198301,1983,1983.0192,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,MOS,MOSLEM,NA,NA,NA,MOS,NA,NA,NA,NA,1,190,190,19,4,-10,9,1,9,4.8780487804878,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,28
2286091,19830107,198301,1983,1983.0192,MOSALE,ALAWI,NA,NA,NA,MOS,ALE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,2,1,2,4.47570332480818,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,29
2286545,19830107,198301,1983,1983.0192,TCDELI,GOUKOUNI OUEDDEI,TCD,NA,NA,NA,NA,ELI,NA,NA,TCD,CHAD,TCD,NA,NA,NA,NA,NA,NA,NA,1,192,192,19,4,-9.5,2,1,2,4.49101796407186,4,"Bardai, Mintaqah Tibasti, Chad",CD,CD26,21.3583,17.0006,-1090342,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,20130203,NA,30
2286546,19830107,198301,1983,1983.0192,TCDELI,GOUKOUNI OUEDDEI,TCD,NA,NA,NA,NA,ELI,NA,NA,TCD,CHAD,TCD,NA,NA,NA,NA,NA,NA,NA,1,192,192,19,4,-9.5,2,1,2,4.49101796407186,1,Libya,LY,LY,25,17,0,4,"Bardai, Mintaqah Tibasti, Chad",CD,CD26,21.3583,17.0006,-1090342,4,"Bardai, Mintaqah Tibasti, Chad",CD,CD26,21.3583,17.0006,-1090342,20130203,NA,31
2286547,19830107,198301,1983,1983.0192,TCDELI,GOUKOUNI OUEDDEI,TCD,NA,NA,NA,NA,ELI,NA,NA,TCD,CHAD,TCD,NA,NA,NA,NA,NA,NA,NA,1,192,192,19,4,-9.5,5,1,5,4.49101796407186,1,Libya,LY,LY,25,17,0,4,"Bardai, Mintaqah Tibasti, Chad",CD,CD26,21.3583,17.0006,-1090342,1,Libya,LY,LY,25,17,0,20130203,NA,32
2287578,19830108,198301,1983,1983.0219,ISR,TEL AVIV,ISR,NA,NA,NA,NA,NA,NA,NA,PSEREB,PALESTINIAN,PSE,NA,NA,NA,NA,REB,NA,NA,1,193,193,19,4,-10,1,1,1,4.70588235294118,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,33
2287687,19830108,198301,1983,1983.0219,LBN,LEBANESE,LBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,2,1,2,2.46913580246914,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,34
2287772,19830108,198301,1983,1983.0219,MAR,MOROCCO,MAR,NA,NA,NA,NA,NA,NA,NA,FRA,PARIS,FRA,NA,NA,NA,NA,NA,NA,NA,1,174,174,17,4,-5,5,1,5,1.69491525423729,1,Morocco,MO,MO,32,-5,0,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,1,Morocco,MO,MO,32,-5,0,20130203,NA,35
2287773,19830108,198301,1983,1983.0219,MAR,MOROCCO,MAR,NA,NA,NA,NA,NA,NA,NA,FRA,FRANCE,FRA,NA,NA,NA,NA,NA,NA,NA,1,174,174,17,4,-5,2,1,2,1.69491525423729,1,Morocco,MO,MO,32,-5,0,1,Morocco,MO,MO,32,-5,0,1,Morocco,MO,MO,32,-5,0,20130203,NA,36
2289453,19830109,198301,1983,1983.0247,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,LBYCOP,LIBYA,LBY,NA,NA,NA,NA,COP,NA,NA,1,190,190,19,4,-10,1,1,1,3.54090354090354,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,4,"Wazzan, Libya (general), Libya",LY,LY00,31.9405,10.6618,-3180832,4,"Wazzan, Libya (general), Libya",LY,LY00,31.9405,10.6618,-3180832,20130203,NA,37
2289454,19830109,198301,1983,1983.0247,LBY,TRIPOLI,LBY,NA,NA,NA,NA,NA,NA,NA,LBYCOP,LIBYA,LBY,NA,NA,NA,NA,COP,NA,NA,1,190,190,19,4,-10,1,1,1,3.54090354090354,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,38
2289460,19830109,198301,1983,1983.0247,LBYCOP,TRIPOLI,LBY,NA,NA,NA,NA,COP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,190,190,19,4,-10,5,1,5,3.54090354090354,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,39
2289912,19830109,198301,1983,1983.0247,TCD,CHAD,TCD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,192,192,19,4,-9.5,4,1,4,3.7037037037037,1,Chad,CD,CD,15,19,0,NA,NA,NA,NA,0,0,0,1,Chad,CD,CD,15,19,0,20130203,NA,40
2289913,19830109,198301,1983,1983.0247,TCD,CHAD,TCD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,192,192,19,4,-9.5,1,1,1,3.7037037037037,1,Chad,CD,CD,15,19,0,NA,NA,NA,NA,0,0,0,1,Libya,LY,LY,25,17,0,20130203,NA,41
2290189,19830110,198301,1983,1983.0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EDU,SCHOOL,NA,NA,NA,NA,NA,EDU,NA,NA,0,190,190,19,4,-10,1,1,1,2.05128205128205,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,42
2290262,19830110,198301,1983,1983.0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LBN,BEIRUT,LBN,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,1,1,1,6.05042016806723,NA,NA,NA,NA,0,0,0,4,"Ziade, ?amah, Syria",SY,SY10,35.0705,36.847,-2549552,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,43
2290736,19830110,198301,1983,1983.0274,EDU,SCHOOL,NA,NA,NA,NA,NA,EDU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,1,1,1,2.05128205128205,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,44
2291149,19830110,198301,1983,1983.0274,GOV,GOVERNMENT,NA,NA,NA,NA,NA,GOV,NA,NA,SEP,SEPARATIST,NA,NA,NA,NA,NA,SEP,NA,NA,1,172,172,17,4,-5,1,1,1,4.29403202328966,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,1,Libya,LY,LY,25,17,0,20130203,NA,45
2291595,19830110,198301,1983,1983.0274,LBN,BEIRUT,LBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,190,190,19,4,-10,1,1,1,6.05042016806723,4,"Ziade, ?amah, Syria",SY,SY10,35.0705,36.847,-2549552,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,46
2291597,19830110,198301,1983,1983.0274,LBN,LEBANESE,LBN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,192,192,19,4,-9.5,1,1,1,2.05128205128205,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,NA,NA,NA,NA,0,0,0,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,47
2291832,19830110,198301,1983,1983.0274,MOS,MOSLEM,NA,NA,NA,MOS,NA,NA,NA,NA,MOSALE,ALAWI,NA,NA,NA,MOS,ALE,NA,NA,NA,0,190,190,19,4,-10,1,1,1,5.88785046728972,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,48
2291833,19830110,198301,1983,1983.0274,MOS,MOSLEM,NA,NA,NA,MOS,NA,NA,NA,NA,MOSSUN,SUNNI,NA,NA,NA,MOS,SUN,NA,NA,NA,0,190,190,19,4,-10,1,1,1,5.88785046728972,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,49
2291834,19830110,198301,1983,1983.0274,MOSALE,ALAWI,NA,NA,NA,MOS,ALE,NA,NA,NA,MOS,MOSLEM,NA,NA,NA,MOS,NA,NA,NA,NA,0,190,190,19,4,-10,1,1,1,5.88785046728972,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,50
2291835,19830110,198301,1983,1983.0274,MOSALE,ALAWI,NA,NA,NA,MOS,ALE,NA,NA,NA,MOSSUN,SUNNI,NA,NA,NA,MOS,SUN,NA,NA,NA,0,190,190,19,4,-10,1,1,1,5.88785046728972,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,51
2291839,19830110,198301,1983,1983.0274,MOSSUN,SUNNI,NA,NA,NA,MOS,SUN,NA,NA,NA,MOS,MOSLEM,NA,NA,NA,MOS,NA,NA,NA,NA,0,190,190,19,4,-10,1,1,1,5.88785046728972,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,52
2291840,19830110,198301,1983,1983.0274,MOSSUN,SUNNI,NA,NA,NA,MOS,SUN,NA,NA,NA,MOSALE,ALAWI,NA,NA,NA,MOS,ALE,NA,NA,NA,0,190,190,19,4,-10,1,1,1,5.88785046728972,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,20130203,NA,53
2292215,19830110,198301,1983,1983.0274,TCD,CHAD,TCD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,192,192,19,4,-9.5,4,1,4,3.01624129930394,1,Chad,CD,CD,15,19,0,NA,NA,NA,NA,0,0,0,1,Chad,CD,CD,15,19,0,20130203,NA,54
2292216,19830110,198301,1983,1983.0274,TCD,CHAD,TCD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,192,192,19,4,-9.5,1,1,1,3.01624129930394,1,Libya,LY,LY,25,17,0,NA,NA,NA,NA,0,0,0,1,Libya,LY,LY,25,17,0,20130203,NA,55
2294102,19830111,198301,1983,1983.0301,MIL,MILITARY,NA,NA,NA,NA,NA,MIL,NA,NA,BFA,BURKINA FASO,BFA,NA,NA,NA,NA,NA,NA,NA,1,192,192,19,4,-9.5,2,1,2,3.40909090909091,1,Mali,ML,ML,17,-4,0,1,Mali,ML,ML,17,-4,0,1,Mali,ML,ML,17,-4,0,20130203,NA,56
